Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2014-10-10,3:53 PM,57°F,42°F,57°%,NE,9°mph,0°mph,29.48°in,0.0°in,Mostly Cloudy
2014-10-10,4:53 PM,56°F,43°F,62°%,NE,10°mph,0°mph,29.47°in,0.0°in,Cloudy
2014-10-10,5:53 PM,54°F,43°F,66°%,NNE,12°mph,0°mph,29.47°in,0.0°in,Mostly Cloudy
2014-10-10,6:53 PM,53°F,42°F,66°%,NNE,12°mph,0°mph,29.48°in,0.0°in,Cloudy
2014-10-10,7:53 PM,53°F,41°F,64°%,NNE,10°mph,0°mph,29.48°in,0.0°in,Cloudy
2014-10-10,8:53 PM,52°F,39°F,61°%,NNE,8°mph,0°mph,29.50°in,0.0°in,Cloudy
2014-10-10,9:53 PM,52°F,38°F,59°%,NNE,5°mph,0°mph,29.51°in,0.0°in,Mostly Cloudy
2014-10-10,10:53 PM,51°F,35°F,54°%,NNE,5°mph,0°mph,29.51°in,0.0°in,Cloudy
2014-10-10,11:53 PM,46°F,34°F,63°%,CALM,0°mph,0°mph,29.51°in,0.0°in,Partly Cloudy
2014-10-11,12:53 AM,45°F,38°F,76°%,NW,5°mph,0°mph,29.49°in,0.0°in,Partly Cloudy
2014-10-11,1:53 AM,44°F,37°F,76°%,CALM,0°mph,0°mph,29.49°in,0.0°in,Fair
2014-10-11,2:53 AM,43°F,37°F,80°%,WNW,3°mph,0°mph,29.49°in,0.0°in,Fair
2014-10-11,3:53 AM,42°F,37°F,82°%,WNW,3°mph,0°mph,29.50°in,0.0°in,Fair
2014-10-11,4:53 AM,43°F,37°F,80°%,CALM,0°mph,0°mph,29.49°in,0.0°in,Fair
2014-10-11,5:53 AM,42°F,37°F,82°%,CALM,0°mph,0°mph,29.52°in,0.0°in,Mostly Cloudy
2014-10-11,6:53 AM,42°F,36°F,79°%,W,3°mph,0°mph,29.56°in,0.0°in,Mostly Cloudy
2014-10-11,7:53 AM,43°F,38°F,82°%,CALM,0°mph,0°mph,29.57°in,0.0°in,Mostly Cloudy
2014-10-11,8:53 AM,49°F,40°F,71°%,CALM,0°mph,0°mph,29.57°in,0.0°in,Mostly Cloudy
2014-10-11,9:53 AM,55°F,41°F,59°%,CALM,0°mph,0°mph,29.59°in,0.0°in,Mostly Cloudy
2014-10-11,10:53 AM,56°F,40°F,55°%,CALM,0°mph,0°mph,29.59°in,0.0°in,Mostly Cloudy
2014-10-11,11:53 AM,58°F,32°F,37°%,ENE,7°mph,0°mph,29.59°in,0.0°in,Mostly Cloudy
2014-10-11,12:53 PM,60°F,32°F,35°%,NE,8°mph,0°mph,29.56°in,0.0°in,Partly Cloudy
2014-10-11,1:53 PM,59°F,30°F,33°%,E,12°mph,18°mph,29.55°in,0.0°in,Fair
2014-10-11,2:53 PM,60°F,31°F,33°%,ENE,9°mph,0°mph,29.53°in,0.0°in,Fair
2014-10-11,3:53 PM,59°F,30°F,33°%,E,13°mph,0°mph,29.53°in,0.0°in,Fair
2014-10-11,4:53 PM,58°F,31°F,36°%,ENE,10°mph,0°mph,29.52°in,0.0°in,Fair
2014-10-11,5:53 PM,57°F,32°F,39°%,E,7°mph,0°mph,29.52°in,0.0°in,Fair
2014-10-11,6:53 PM,54°F,35°F,49°%,E,6°mph,0°mph,29.52°in,0.0°in,Fair
2014-10-11,7:53 PM,53°F,35°F,50°%,E,6°mph,0°mph,29.52°in,0.0°in,Fair
2014-10-11,8:53 PM,53°F,37°F,55°%,E,7°mph,0°mph,29.51°in,0.0°in,Fair
2014-10-11,9:53 PM,51°F,37°F,59°%,E,5°mph,0°mph,29.51°in,0.0°in,Fair
2014-10-11,10:53 PM,51°F,38°F,61°%,E,5°mph,0°mph,29.50°in,0.0°in,Fair
2014-10-11,11:53 PM,50°F,39°F,66°%,ESE,5°mph,0°mph,29.49°in,0.0°in,Fair
2014-10-12,12:53 AM,48°F,39°F,71°%,S,5°mph,0°mph,29.48°in,0.0°in,Fair
2014-10-12,1:53 AM,47°F,38°F,71°%,SE,6°mph,0°mph,29.48°in,0.0°in,Fair
2014-10-12,2:53 AM,46°F,36°F,68°%,SE,7°mph,0°mph,29.47°in,0.0°in,Fair
2014-10-12,3:53 AM,47°F,35°F,63°%,SE,8°mph,0°mph,29.45°in,0.0°in,Fair
2014-10-12,4:53 AM,46°F,34°F,63°%,SE,7°mph,0°mph,29.45°in,0.0°in,Fair
2014-10-12,5:53 AM,45°F,35°F,68°%,SE,8°mph,0°mph,29.44°in,0.0°in,Fair
2014-10-12,6:53 AM,45°F,35°F,68°%,SE,9°mph,0°mph,29.44°in,0.0°in,Fair
2014-10-12,7:53 AM,46°F,37°F,71°%,SE,8°mph,0°mph,29.43°in,0.0°in,Fair
2014-10-12,8:53 AM,50°F,38°F,63°%,SE,9°mph,0°mph,29.43°in,0.0°in,Fair
2014-10-12,9:53 AM,53°F,39°F,59°%,SSE,10°mph,0°mph,29.41°in,0.0°in,Fair
2014-10-12,10:53 AM,57°F,40°F,53°%,SSE,10°mph,0°mph,29.39°in,0.0°in,Fair
2014-10-12,11:53 AM,61°F,41°F,48°%,SE,9°mph,0°mph,29.37°in,0.0°in,Fair
2014-10-12,12:53 PM,63°F,41°F,45°%,S,14°mph,0°mph,29.34°in,0.0°in,Partly Cloudy
2014-10-12,1:53 PM,63°F,43°F,48°%,SE,10°mph,0°mph,29.30°in,0.0°in,Mostly Cloudy
2014-10-12,2:53 PM,64°F,44°F,48°%,ESE,13°mph,0°mph,29.27°in,0.0°in,Mostly Cloudy
2014-10-12,3:53 PM,64°F,44°F,48°%,ESE,12°mph,0°mph,29.27°in,0.0°in,Cloudy
2014-10-12,5:53 PM,64°F,46°F,52°%,SE,18°mph,23°mph,29.23°in,0.0°in,Cloudy
2014-10-12,6:53 PM,62°F,49°F,62°%,SE,13°mph,0°mph,29.24°in,0.0°in,Cloudy
2014-10-12,7:53 PM,61°F,52°F,72°%,SSE,10°mph,21°mph,29.24°in,0.0°in,Cloudy
2014-10-12,8:53 PM,61°F,52°F,72°%,SSE,10°mph,0°mph,29.24°in,0.0°in,Light Drizzle
2014-10-12,9:53 PM,60°F,54°F,80°%,SSE,10°mph,20°mph,29.23°in,0.0°in,Cloudy
2014-10-12,10:38 PM,59°F,55°F,87°%,S,10°mph,0°mph,29.23°in,0.0°in,Cloudy
2014-10-12,10:53 PM,59°F,55°F,87°%,S,9°mph,0°mph,29.23°in,0.0°in,Cloudy
2014-10-12,11:21 PM,58°F,56°F,93°%,S,8°mph,0°mph,29.22°in,0.0°in,Light Drizzle
2014-10-12,11:53 PM,58°F,56°F,93°%,S,7°mph,0°mph,29.21°in,0.0°in,Light Drizzle
2014-10-13,12:53 AM,59°F,57°F,93°%,S,8°mph,0°mph,29.21°in,0.0°in,Cloudy
2014-10-13,1:53 AM,60°F,57°F,90°%,S,7°mph,0°mph,29.21°in,0.0°in,Cloudy
2014-10-13,2:53 AM,60°F,58°F,93°%,SSW,7°mph,0°mph,29.20°in,0.0°in,Cloudy
2014-10-13,3:53 AM,60°F,58°F,93°%,SSW,7°mph,0°mph,29.20°in,0.0°in,Cloudy
2014-10-13,4:53 AM,60°F,58°F,93°%,SSW,6°mph,0°mph,29.19°in,0.0°in,Cloudy
2014-10-13,5:53 AM,60°F,58°F,93°%,S,6°mph,0°mph,29.19°in,0.0°in,Cloudy
2014-10-13,6:40 AM,61°F,57°F,87°%,S,3°mph,0°mph,29.21°in,0.0°in,Cloudy
2014-10-13,6:53 AM,61°F,57°F,87°%,SSE,5°mph,0°mph,29.21°in,0.0°in,Cloudy
2014-10-13,7:21 AM,61°F,58°F,90°%,CALM,0°mph,0°mph,29.20°in,0.0°in,Cloudy
2014-10-13,7:49 AM,61°F,57°F,88°%,S,7°mph,0°mph,29.22°in,0.0°in,Cloudy
2014-10-13,7:53 AM,61°F,58°F,90°%,S,5°mph,0°mph,29.21°in,0.0°in,Cloudy
2014-10-13,8:33 AM,62°F,59°F,90°%,CALM,0°mph,0°mph,29.21°in,0.0°in,Cloudy
2014-10-13,8:53 AM,62°F,59°F,90°%,S,5°mph,0°mph,29.21°in,0.0°in,Cloudy
2014-10-13,9:43 AM,64°F,59°F,84°%,ESE,7°mph,0°mph,29.21°in,0.0°in,Haze
2014-10-13,9:53 AM,64°F,59°F,84°%,SE,8°mph,0°mph,29.21°in,0.0°in,Haze
2014-10-13,10:21 AM,64°F,59°F,84°%,SE,10°mph,0°mph,29.21°in,0.0°in,Cloudy
2014-10-13,10:53 AM,65°F,59°F,81°%,ESE,7°mph,0°mph,29.19°in,0.0°in,Cloudy
2014-10-13,11:13 AM,65°F,59°F,81°%,SE,7°mph,0°mph,29.18°in,0.0°in,Cloudy
2014-10-13,11:34 AM,65°F,60°F,84°%,SE,7°mph,0°mph,29.18°in,0.0°in,Cloudy
2014-10-13,11:53 AM,65°F,60°F,84°%,ESE,7°mph,0°mph,29.17°in,0.0°in,Cloudy
2014-10-13,12:38 PM,65°F,62°F,90°%,E,7°mph,0°mph,29.14°in,0.0°in,Light Rain
2014-10-13,12:53 PM,64°F,62°F,93°%,E,8°mph,0°mph,29.12°in,0.0°in,Light Rain
2014-10-13,1:53 PM,65°F,62°F,90°%,E,8°mph,0°mph,29.09°in,0.0°in,Fog
2014-10-13,2:12 PM,65°F,63°F,93°%,E,9°mph,0°mph,29.07°in,0.0°in,Fog
2014-10-13,2:53 PM,65°F,63°F,93°%,E,8°mph,0°mph,29.05°in,0.0°in,Fog
2014-10-13,3:11 PM,65°F,63°F,93°%,E,9°mph,0°mph,29.03°in,0.0°in,Fog
2014-10-13,3:29 PM,65°F,63°F,93°%,E,9°mph,0°mph,29.02°in,0.0°in,Cloudy
2014-10-13,3:53 PM,67°F,65°F,93°%,ESE,8°mph,0°mph,29.01°in,0.0°in,Cloudy
2014-10-13,4:38 PM,71°F,65°F,81°%,SSE,17°mph,24°mph,28.99°in,0.0°in,Light Rain with Thunder
2014-10-13,4:53 PM,71°F,65°F,81°%,SSE,12°mph,0°mph,29.00°in,0.0°in,Light Rain
2014-10-13,5:53 PM,71°F,66°F,84°%,SSE,14°mph,21°mph,28.97°in,0.0°in,Cloudy
2014-10-13,6:53 PM,71°F,65°F,81°%,SSE,10°mph,0°mph,28.96°in,0.0°in,Light Rain
2014-10-13,7:53 PM,70°F,65°F,84°%,SSE,12°mph,0°mph,28.95°in,0.1°in,Light Rain
2014-10-13,8:53 PM,70°F,66°F,87°%,SSE,12°mph,23°mph,28.93°in,0.0°in,Light Rain
2014-10-13,9:20 PM,69°F,66°F,90°%,SSE,15°mph,22°mph,28.92°in,0.1°in,Rain
2014-10-13,9:34 PM,69°F,66°F,90°%,SSE,12°mph,23°mph,28.92°in,0.1°in,Light Rain
2014-10-13,9:44 PM,69°F,66°F,90°%,SSE,14°mph,24°mph,28.91°in,0.1°in,Light Rain
2014-10-13,9:53 PM,69°F,66°F,90°%,SSE,12°mph,0°mph,28.90°in,0.1°in,Light Rain
2014-10-13,10:17 PM,69°F,66°F,90°%,SSW,13°mph,25°mph,28.92°in,0.1°in,Light Rain
2014-10-13,10:19 PM,68°F,66°F,93°%,SSW,15°mph,26°mph,28.91°in,0.1°in,Light Rain
2014-10-13,10:31 PM,68°F,65°F,90°%,S,14°mph,23°mph,28.90°in,0.1°in,Light Rain
2014-10-13,10:41 PM,68°F,64°F,87°%,S,16°mph,25°mph,28.90°in,0.1°in,Cloudy
2014-10-13,10:47 PM,68°F,64°F,88°%,S,12°mph,22°mph,28.90°in,0.2°in,Heavy Rain
2014-10-13,10:53 PM,67°F,64°F,90°%,S,15°mph,22°mph,28.89°in,0.2°in,Cloudy
2014-10-13,11:53 PM,68°F,64°F,87°%,SE,15°mph,23°mph,28.86°in,0.0°in,Cloudy
2014-10-14,12:47 AM,66°F,63°F,88°%,S,17°mph,26°mph,28.87°in,0.0°in,Cloudy
2014-10-14,12:53 AM,67°F,62°F,84°%,S,14°mph,25°mph,28.86°in,0.0°in,Cloudy
2014-10-14,1:53 AM,66°F,62°F,87°%,S,17°mph,23°mph,28.86°in,0.0°in,Light Rain
2014-10-14,2:16 AM,66°F,61°F,84°%,S,15°mph,0°mph,28.86°in,0.0°in,Cloudy
2014-10-14,2:33 AM,66°F,61°F,84°%,S,15°mph,23°mph,28.86°in,0.0°in,Light Drizzle
2014-10-14,2:53 AM,66°F,62°F,87°%,S,12°mph,0°mph,28.86°in,0.0°in,Cloudy
2014-10-14,3:42 AM,65°F,61°F,87°%,S,13°mph,0°mph,28.85°in,0.0°in,Cloudy
2014-10-14,3:53 AM,65°F,61°F,87°%,S,12°mph,0°mph,28.84°in,0.0°in,Cloudy
2014-10-14,4:34 AM,65°F,62°F,90°%,S,9°mph,0°mph,28.84°in,0.0°in,Cloudy
2014-10-14,4:53 AM,65°F,62°F,90°%,S,8°mph,0°mph,28.85°in,0.0°in,Light Drizzle
2014-10-14,4:56 AM,65°F,62°F,90°%,S,8°mph,0°mph,28.85°in,0.0°in,Light Rain
2014-10-14,5:10 AM,65°F,62°F,90°%,S,9°mph,0°mph,28.85°in,0.0°in,Light Rain
2014-10-14,5:53 AM,63°F,61°F,93°%,S,7°mph,0°mph,28.85°in,0.0°in,Light Rain
2014-10-14,6:07 AM,64°F,61°F,90°%,S,6°mph,0°mph,28.84°in,0.0°in,Light Rain
2014-10-14,6:46 AM,64°F,61°F,90°%,SSE,6°mph,0°mph,28.84°in,0.0°in,Cloudy
2014-10-14,6:53 AM,64°F,61°F,90°%,SE,3°mph,0°mph,28.83°in,0.0°in,Cloudy
2014-10-14,7:53 AM,63°F,61°F,93°%,SSE,6°mph,0°mph,28.85°in,0.0°in,Light Rain
2014-10-14,8:53 AM,63°F,61°F,93°%,SSE,5°mph,0°mph,28.86°in,0.1°in,Rain
2014-10-14,9:38 AM,63°F,60°F,90°%,S,3°mph,0°mph,28.85°in,0.1°in,Light Rain
2014-10-14,9:53 AM,62°F,59°F,90°%,NNE,8°mph,0°mph,28.80°in,0.1°in,Light Rain
2014-10-14,10:27 AM,63°F,60°F,90°%,SE,8°mph,0°mph,28.84°in,0.0°in,Cloudy
2014-10-14,10:53 AM,64°F,61°F,90°%,ESE,9°mph,0°mph,28.83°in,0.0°in,Light Rain
2014-10-14,11:53 AM,64°F,61°F,90°%,SE,9°mph,0°mph,28.83°in,0.0°in,Mostly Cloudy
2014-10-14,12:53 PM,65°F,59°F,81°%,SE,10°mph,0°mph,28.82°in,0.0°in,Cloudy
2014-10-14,1:43 PM,64°F,60°F,87°%,SSE,10°mph,0°mph,28.83°in,0.0°in,Light Rain
2014-10-14,1:53 PM,64°F,60°F,87°%,SE,7°mph,0°mph,28.83°in,0.0°in,Light Rain
2014-10-14,1:58 PM,64°F,59°F,84°%,SE,5°mph,0°mph,28.83°in,0.0°in,Light Rain
2014-10-14,2:31 PM,62°F,58°F,86°%,SE,6°mph,0°mph,28.83°in,0.2°in,Rain
2014-10-14,2:44 PM,62°F,59°F,90°%,CALM,0°mph,0°mph,28.83°in,0.2°in,Light Rain
2014-10-14,2:53 PM,63°F,59°F,87°%,ESE,6°mph,0°mph,28.83°in,0.2°in,Light Rain
2014-10-14,3:42 PM,62°F,58°F,86°%,WSW,3°mph,0°mph,28.85°in,0.0°in,Light Rain
2014-10-14,3:53 PM,62°F,58°F,86°%,WNW,3°mph,0°mph,28.85°in,0.1°in,Light Rain
2014-10-14,4:12 PM,62°F,59°F,90°%,NNW,3°mph,0°mph,28.86°in,0.1°in,Light Rain
2014-10-14,4:27 PM,62°F,60°F,93°%,N,7°mph,0°mph,28.86°in,0.1°in,Light Rain
2014-10-14,4:53 PM,63°F,60°F,90°%,NE,12°mph,0°mph,28.86°in,0.1°in,Cloudy
2014-10-14,5:15 PM,62°F,60°F,93°%,VAR,7°mph,0°mph,28.88°in,0.0°in,Light Rain
2014-10-14,5:26 PM,60°F,58°F,93°%,S,8°mph,0°mph,28.89°in,0.2°in,Heavy Rain
2014-10-14,5:51 PM,61°F,57°F,88°%,SW,7°mph,0°mph,28.89°in,0.3°in,Rain
2014-10-14,5:53 PM,59°F,58°F,96°%,WSW,9°mph,0°mph,28.89°in,0.3°in,Light Rain
2014-10-14,6:02 PM,59°F,57°F,93°%,SW,7°mph,0°mph,28.90°in,0.0°in,Light Rain
2014-10-14,6:34 PM,59°F,58°F,96°%,SW,5°mph,0°mph,28.91°in,0.0°in,Light Rain
2014-10-14,6:53 PM,59°F,58°F,96°%,CALM,0°mph,0°mph,28.92°in,0.0°in,Light Rain
2014-10-14,7:41 PM,59°F,58°F,96°%,CALM,0°mph,0°mph,28.93°in,0.0°in,Light Rain
2014-10-14,7:53 PM,59°F,58°F,96°%,VAR,3°mph,0°mph,28.94°in,0.1°in,Light Rain
2014-10-14,8:12 PM,59°F,57°F,93°%,VAR,3°mph,0°mph,28.94°in,0.0°in,Light Rain
2014-10-14,8:53 PM,59°F,57°F,93°%,N,6°mph,0°mph,28.97°in,0.1°in,Light Rain
2014-10-14,9:44 PM,56°F,54°F,93°%,N,15°mph,0°mph,28.98°in,0.1°in,Light Rain
2014-10-14,9:53 PM,56°F,54°F,93°%,N,14°mph,0°mph,28.98°in,0.1°in,Light Rain
2014-10-14,9:58 PM,56°F,53°F,90°%,N,13°mph,0°mph,28.98°in,0.0°in,Light Rain
2014-10-14,10:53 PM,55°F,52°F,89°%,N,12°mph,0°mph,28.99°in,0.0°in,Cloudy
2014-10-14,11:19 PM,55°F,52°F,89°%,N,14°mph,0°mph,28.99°in,0.0°in,Cloudy
2014-10-14,11:53 PM,55°F,52°F,89°%,N,17°mph,24°mph,28.99°in,0.0°in,Cloudy
2014-10-15,12:53 AM,54°F,52°F,93°%,N,12°mph,0°mph,28.99°in,0.0°in,Cloudy
2014-10-15,1:53 AM,55°F,52°F,89°%,N,14°mph,0°mph,29.00°in,0.0°in,Light Drizzle
2014-10-15,2:39 AM,55°F,53°F,93°%,N,9°mph,0°mph,29.01°in,0.0°in,Light Drizzle
2014-10-15,2:53 AM,55°F,53°F,93°%,NNW,8°mph,0°mph,29.01°in,0.0°in,Light Drizzle
2014-10-15,3:53 AM,55°F,53°F,93°%,NW,7°mph,0°mph,29.02°in,0.0°in,Light Drizzle
2014-10-15,4:34 AM,54°F,53°F,97°%,NW,8°mph,0°mph,29.03°in,0.0°in,Light Rain
2014-10-15,4:53 AM,54°F,52°F,93°%,NW,9°mph,0°mph,29.03°in,0.0°in,Light Rain
2014-10-15,5:23 AM,53°F,52°F,96°%,NW,8°mph,0°mph,29.04°in,0.0°in,Light Drizzle
2014-10-15,5:53 AM,53°F,51°F,93°%,NW,12°mph,0°mph,29.04°in,0.0°in,Light Drizzle
2014-10-15,6:53 AM,53°F,51°F,93°%,NNW,9°mph,0°mph,29.06°in,0.0°in,Light Drizzle
2014-10-15,7:53 AM,53°F,51°F,93°%,NNW,9°mph,0°mph,29.07°in,0.0°in,Light Drizzle
2014-10-15,8:53 AM,53°F,51°F,93°%,N,12°mph,0°mph,29.07°in,0.0°in,Cloudy
2014-10-15,9:53 AM,53°F,51°F,93°%,NNW,9°mph,0°mph,29.08°in,0.0°in,Light Drizzle
2014-10-15,10:53 AM,54°F,52°F,93°%,N,8°mph,0°mph,29.08°in,0.0°in,Light Drizzle
2014-10-15,11:05 AM,54°F,52°F,93°%,N,8°mph,0°mph,29.08°in,0.0°in,Light Drizzle
2014-10-15,11:53 AM,54°F,51°F,90°%,N,10°mph,0°mph,29.09°in,0.0°in,Light Drizzle
2014-10-15,12:53 PM,54°F,52°F,93°%,N,8°mph,0°mph,29.09°in,0.0°in,Light Rain
2014-10-15,1:50 PM,55°F,54°F,94°%,N,9°mph,0°mph,29.09°in,0.0°in,Light Rain
2014-10-15,1:51 PM,56°F,53°F,90°%,N,9°mph,0°mph,29.09°in,0.0°in,Light Rain
2014-10-15,2:04 PM,56°F,52°F,87°%,N,8°mph,0°mph,29.09°in,0.0°in,Light Rain
2014-10-15,2:31 PM,56°F,52°F,87°%,N,9°mph,0°mph,29.10°in,0.0°in,Light Rain
2014-10-15,2:53 PM,56°F,53°F,90°%,N,9°mph,0°mph,29.10°in,0.0°in,Light Rain
2014-10-15,3:40 PM,56°F,52°F,87°%,N,10°mph,0°mph,29.10°in,0.0°in,Cloudy
2014-10-15,3:53 PM,56°F,52°F,87°%,NNW,8°mph,0°mph,29.10°in,0.0°in,Cloudy
2014-10-15,4:42 PM,55°F,52°F,89°%,NNW,10°mph,0°mph,29.11°in,0.0°in,Cloudy
2014-10-15,4:53 PM,55°F,52°F,89°%,NNW,9°mph,0°mph,29.12°in,0.0°in,Cloudy
2014-10-15,5:53 PM,56°F,53°F,90°%,N,10°mph,0°mph,29.13°in,0.0°in,Cloudy
2014-10-15,6:53 PM,56°F,52°F,87°%,N,8°mph,0°mph,29.14°in,0.0°in,Cloudy
2014-10-15,7:33 PM,56°F,53°F,90°%,N,12°mph,0°mph,29.15°in,0.0°in,Cloudy
2014-10-15,7:53 PM,56°F,53°F,90°%,N,10°mph,0°mph,29.15°in,0.0°in,Cloudy
2014-10-15,8:53 PM,57°F,54°F,89°%,N,10°mph,0°mph,29.16°in,0.0°in,Cloudy
2014-10-15,9:53 PM,58°F,54°F,87°%,N,10°mph,0°mph,29.16°in,0.0°in,Light Drizzle
2014-10-15,10:53 PM,57°F,54°F,89°%,N,13°mph,0°mph,29.16°in,0.0°in,Cloudy
2014-10-15,11:53 PM,56°F,54°F,93°%,N,10°mph,0°mph,29.14°in,0.0°in,Cloudy
2014-10-16,12:11 AM,55°F,53°F,93°%,N,9°mph,0°mph,29.14°in,0.0°in,Fog
2014-10-16,12:25 AM,55°F,53°F,93°%,N,9°mph,0°mph,29.14°in,0.0°in,Fog
2014-10-16,12:53 AM,55°F,53°F,93°%,N,10°mph,0°mph,29.14°in,0.0°in,Fog
2014-10-16,1:53 AM,55°F,53°F,93°%,N,12°mph,0°mph,29.15°in,0.0°in,Light Drizzle
2014-10-16,2:28 AM,55°F,53°F,93°%,NNW,12°mph,0°mph,29.15°in,0.0°in,Light Drizzle
2014-10-16,2:53 AM,54°F,53°F,97°%,NNW,10°mph,0°mph,29.15°in,0.0°in,Light Drizzle
2014-10-16,3:53 AM,53°F,52°F,96°%,NW,10°mph,0°mph,29.15°in,0.0°in,Light Drizzle
2014-10-16,4:24 AM,53°F,52°F,96°%,NW,8°mph,0°mph,29.16°in,0.0°in,Light Drizzle
2014-10-16,4:53 AM,53°F,51°F,93°%,NW,7°mph,0°mph,29.16°in,0.0°in,Cloudy
2014-10-16,5:04 AM,53°F,51°F,93°%,NW,6°mph,0°mph,29.16°in,0.0°in,Cloudy
2014-10-16,5:53 AM,54°F,51°F,90°%,NW,5°mph,0°mph,29.17°in,0.0°in,Cloudy
2014-10-16,6:11 AM,53°F,51°F,93°%,NW,7°mph,0°mph,29.17°in,0.0°in,Cloudy
2014-10-16,6:53 AM,53°F,51°F,93°%,WNW,7°mph,0°mph,29.17°in,0.0°in,Cloudy
2014-10-16,7:53 AM,53°F,50°F,89°%,NW,7°mph,0°mph,29.19°in,0.0°in,Cloudy
2014-10-16,8:53 AM,54°F,50°F,86°%,W,9°mph,0°mph,29.19°in,0.0°in,Cloudy
2014-10-16,9:53 AM,53°F,50°F,89°%,W,6°mph,0°mph,29.20°in,0.0°in,Cloudy
2014-10-16,10:53 AM,54°F,51°F,90°%,W,7°mph,0°mph,29.19°in,0.0°in,Cloudy
2014-10-16,11:53 AM,55°F,52°F,89°%,WSW,5°mph,0°mph,29.18°in,0.0°in,Cloudy
2014-10-16,12:36 PM,55°F,51°F,86°%,WSW,8°mph,0°mph,29.16°in,0.0°in,Cloudy
2014-10-16,12:53 PM,56°F,51°F,84°%,W,8°mph,0°mph,29.15°in,0.0°in,Cloudy
2014-10-16,1:53 PM,57°F,52°F,83°%,SW,8°mph,0°mph,29.13°in,0.0°in,Cloudy
2014-10-16,2:53 PM,58°F,53°F,84°%,SW,10°mph,0°mph,29.12°in,0.0°in,Cloudy
2014-10-16,3:53 PM,58°F,52°F,81°%,SW,10°mph,0°mph,29.10°in,0.0°in,Cloudy
2014-10-16,4:53 PM,58°F,52°F,81°%,WSW,10°mph,0°mph,29.09°in,0.0°in,Cloudy
2014-10-16,5:53 PM,57°F,51°F,81°%,WSW,8°mph,0°mph,29.08°in,0.0°in,Cloudy
2014-10-16,6:53 PM,57°F,52°F,83°%,SW,7°mph,0°mph,29.07°in,0.0°in,Cloudy
2014-10-16,7:20 PM,56°F,51°F,84°%,SSW,7°mph,0°mph,29.06°in,0.0°in,Partly Cloudy
2014-10-16,7:53 PM,56°F,52°F,87°%,S,5°mph,0°mph,29.07°in,0.0°in,Mostly Cloudy
2014-10-16,8:53 PM,55°F,51°F,86°%,S,6°mph,0°mph,29.06°in,0.0°in,Partly Cloudy
2014-10-16,9:53 PM,55°F,51°F,86°%,SSW,10°mph,0°mph,29.05°in,0.0°in,Mostly Cloudy
2014-10-16,10:53 PM,56°F,52°F,87°%,S,10°mph,0°mph,29.03°in,0.0°in,Mostly Cloudy
2014-10-16,11:53 PM,55°F,52°F,89°%,SSW,13°mph,0°mph,29.00°in,0.0°in,Cloudy
2014-10-17,12:25 AM,0°F,0°F,0°%,SW,12°mph,0°mph,0.00°in,0.0°in,Cloudy
2014-10-17,12:53 AM,55°F,52°F,89°%,SSW,12°mph,0°mph,28.98°in,0.0°in,Cloudy
2014-10-17,1:53 AM,54°F,51°F,90°%,S,8°mph,0°mph,28.95°in,0.0°in,Mostly Cloudy
2014-10-17,2:53 AM,54°F,51°F,90°%,SSW,10°mph,0°mph,28.92°in,0.0°in,Fair
2014-10-17,3:53 AM,53°F,51°F,93°%,SSW,9°mph,0°mph,28.91°in,0.0°in,Fair
2014-10-17,4:00 AM,0°F,0°F,0°%,SW,9°mph,0°mph,0.00°in,0.0°in,Cloudy
2014-10-17,4:53 AM,53°F,50°F,89°%,SW,7°mph,0°mph,28.90°in,0.0°in,Fair
2014-10-17,5:53 AM,52°F,49°F,89°%,WSW,7°mph,0°mph,28.91°in,0.0°in,Fair
2014-10-17,6:53 AM,53°F,48°F,83°%,W,8°mph,0°mph,28.92°in,0.0°in,Fair
2014-10-17,7:53 AM,53°F,48°F,83°%,W,10°mph,0°mph,28.93°in,0.0°in,Fair
2014-10-17,8:53 AM,57°F,48°F,72°%,W,14°mph,0°mph,28.94°in,0.0°in,Partly Cloudy
2014-10-17,9:53 AM,58°F,48°F,70°%,W,15°mph,0°mph,28.96°in,0.0°in,Mostly Cloudy
2014-10-17,10:53 AM,61°F,50°F,67°%,WNW,15°mph,21°mph,28.96°in,0.0°in,Mostly Cloudy
2014-10-17,11:53 AM,62°F,50°F,65°%,W,16°mph,0°mph,28.98°in,0.0°in,Mostly Cloudy
2014-10-17,12:53 PM,61°F,49°F,64°%,WSW,15°mph,23°mph,28.98°in,0.0°in,Cloudy
2014-10-17,1:53 PM,60°F,48°F,64°%,W,15°mph,22°mph,28.99°in,0.0°in,Cloudy
2014-10-17,2:15 PM,59°F,48°F,67°%,W,16°mph,0°mph,28.99°in,0.0°in,Cloudy
2014-10-17,2:53 PM,59°F,48°F,67°%,W,18°mph,24°mph,29.01°in,0.0°in,Cloudy
2014-10-17,3:53 PM,59°F,48°F,67°%,W,10°mph,22°mph,29.03°in,0.0°in,Cloudy
2014-10-17,4:14 PM,59°F,48°F,67°%,W,17°mph,24°mph,29.04°in,0.0°in,Cloudy
2014-10-17,4:53 PM,58°F,48°F,70°%,W,18°mph,24°mph,29.06°in,0.0°in,Cloudy
2014-10-17,5:36 PM,58°F,48°F,70°%,W,14°mph,21°mph,29.08°in,0.0°in,Cloudy
