Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2022-11-13,6:53 AM,30°F,20°F,66°%,NW,9°mph,0°mph,29.57°in,0.0°in,Fair
2022-11-13,7:53 AM,30°F,20°F,66°%,NW,6°mph,0°mph,29.60°in,0.0°in,Fair
2022-11-13,8:53 AM,31°F,18°F,59°%,NNW,10°mph,0°mph,29.63°in,0.0°in,Fair
2022-11-13,9:53 AM,32°F,18°F,56°%,NNW,12°mph,0°mph,29.63°in,0.0°in,Fair
2022-11-13,10:53 AM,33°F,15°F,48°%,NNW,9°mph,0°mph,29.65°in,0.0°in,Mostly Cloudy
2022-11-13,11:53 AM,34°F,15°F,46°%,WNW,13°mph,0°mph,29.65°in,0.0°in,Mostly Cloudy
2022-11-13,12:53 PM,35°F,15°F,44°%,WNW,9°mph,0°mph,29.63°in,0.0°in,Mostly Cloudy
2022-11-13,1:53 PM,36°F,15°F,43°%,W,10°mph,0°mph,29.63°in,0.0°in,Mostly Cloudy
2022-11-13,2:53 PM,36°F,16°F,44°%,NW,9°mph,0°mph,29.63°in,0.0°in,Mostly Cloudy
2022-11-13,3:53 PM,35°F,15°F,44°%,W,12°mph,18°mph,29.63°in,0.0°in,Mostly Cloudy
2022-11-13,4:53 PM,36°F,15°F,43°%,W,9°mph,0°mph,29.64°in,0.0°in,Mostly Cloudy
2022-11-13,5:53 PM,34°F,15°F,46°%,W,5°mph,0°mph,29.63°in,0.0°in,Mostly Cloudy
2022-11-13,6:53 PM,34°F,16°F,48°%,WSW,5°mph,0°mph,29.64°in,0.0°in,Mostly Cloudy
2022-11-13,7:53 PM,33°F,16°F,50°%,WSW,3°mph,0°mph,29.64°in,0.0°in,Mostly Cloudy
2022-11-13,8:53 PM,32°F,17°F,54°%,CALM,0°mph,0°mph,29.64°in,0.0°in,Mostly Cloudy
2022-11-13,9:53 PM,33°F,17°F,52°%,CALM,0°mph,0°mph,29.65°in,0.0°in,Mostly Cloudy
2022-11-13,10:53 PM,32°F,17°F,54°%,W,3°mph,0°mph,29.66°in,0.0°in,Mostly Cloudy
2022-11-13,11:53 PM,31°F,17°F,57°%,SW,3°mph,0°mph,29.65°in,0.0°in,Mostly Cloudy
2022-11-13,12:53 AM,30°F,17°F,59°%,SW,3°mph,0°mph,29.66°in,0.0°in,Mostly Cloudy
2022-11-14,1:53 AM,30°F,17°F,59°%,CALM,0°mph,0°mph,29.66°in,0.0°in,Mostly Cloudy
2022-11-14,2:53 AM,30°F,17°F,59°%,W,3°mph,0°mph,29.68°in,0.0°in,Mostly Cloudy
2022-11-14,3:53 AM,30°F,19°F,64°%,CALM,0°mph,0°mph,29.68°in,0.0°in,Mostly Cloudy
2022-11-14,4:53 AM,30°F,19°F,64°%,WNW,3°mph,0°mph,29.69°in,0.0°in,Mostly Cloudy
2022-11-14,5:53 AM,29°F,17°F,61°%,CALM,0°mph,0°mph,29.69°in,0.0°in,Partly Cloudy
2022-11-14,6:53 AM,28°F,19°F,69°%,SW,3°mph,0°mph,29.69°in,0.0°in,Mostly Cloudy
2022-11-14,7:53 AM,28°F,19°F,69°%,CALM,0°mph,0°mph,29.70°in,0.0°in,Mostly Cloudy
2022-11-14,8:53 AM,30°F,18°F,61°%,S,6°mph,0°mph,29.71°in,0.0°in,Mostly Cloudy
2022-11-14,9:53 AM,33°F,18°F,54°%,SSW,6°mph,0°mph,29.71°in,0.0°in,Mostly Cloudy
2022-11-14,10:53 AM,36°F,18°F,48°%,S,8°mph,0°mph,29.71°in,0.0°in,Mostly Cloudy
2022-11-14,11:53 AM,38°F,18°F,44°%,SSE,8°mph,0°mph,29.70°in,0.0°in,Mostly Cloudy
2022-11-14,12:53 PM,39°F,18°F,43°%,S,9°mph,0°mph,29.66°in,0.0°in,Mostly Cloudy
2022-11-14,1:53 PM,40°F,18°F,41°%,S,10°mph,16°mph,29.64°in,0.0°in,Partly Cloudy
2022-11-14,2:53 PM,41°F,18°F,40°%,S,6°mph,0°mph,29.62°in,0.0°in,Partly Cloudy
2022-11-14,3:53 PM,40°F,19°F,43°%,SE,8°mph,0°mph,29.61°in,0.0°in,Mostly Cloudy
2022-11-14,4:53 PM,40°F,18°F,41°%,SE,8°mph,21°mph,29.62°in,0.0°in,Mostly Cloudy
2022-11-14,5:53 PM,39°F,17°F,41°%,SE,6°mph,0°mph,29.62°in,0.0°in,Mostly Cloudy
2022-11-14,6:53 PM,39°F,19°F,45°%,SE,7°mph,0°mph,29.61°in,0.0°in,Mostly Cloudy
2022-11-14,7:53 PM,38°F,20°F,48°%,SE,15°mph,22°mph,29.60°in,0.0°in,Mostly Cloudy
2022-11-14,8:53 PM,37°F,20°F,50°%,SE,12°mph,22°mph,29.60°in,0.0°in,Mostly Cloudy
2022-11-14,9:53 PM,36°F,20°F,52°%,SE,12°mph,26°mph,29.62°in,0.0°in,Mostly Cloudy
2022-11-14,10:53 PM,36°F,20°F,52°%,SE,9°mph,21°mph,29.64°in,0.0°in,Mostly Cloudy
2022-11-14,11:53 PM,35°F,20°F,54°%,SE,10°mph,0°mph,29.64°in,0.0°in,Cloudy
2022-11-14,12:53 AM,36°F,21°F,55°%,E,7°mph,0°mph,29.63°in,0.0°in,Cloudy
2022-11-15,1:53 AM,37°F,22°F,54°%,ESE,9°mph,0°mph,29.60°in,0.0°in,Cloudy
2022-11-15,2:53 AM,37°F,22°F,54°%,ESE,10°mph,0°mph,29.59°in,0.0°in,Cloudy
2022-11-15,3:53 AM,36°F,24°F,62°%,ESE,15°mph,0°mph,29.60°in,0.0°in,Light Snow
2022-11-15,4:16 AM,34°F,28°F,79°%,ESE,12°mph,0°mph,29.60°in,0.0°in,Light Snow
2022-11-15,4:53 AM,33°F,30°F,89°%,ENE,3°mph,0°mph,29.60°in,0.0°in,Light Snow
2022-11-15,5:53 AM,33°F,30°F,89°%,ESE,6°mph,0°mph,29.59°in,0.0°in,Light Snow
2022-11-15,6:10 AM,32°F,28°F,85°%,SSE,7°mph,0°mph,29.59°in,0.0°in,Light Snow
2022-11-15,6:24 AM,32°F,29°F,88°%,SE,7°mph,0°mph,29.58°in,0.0°in,Light Snow
2022-11-15,6:32 AM,32°F,30°F,92°%,E,6°mph,0°mph,29.57°in,0.0°in,Light Snow
2022-11-15,6:53 AM,32°F,30°F,92°%,E,3°mph,0°mph,29.56°in,0.0°in,Light Snow
2022-11-15,7:26 AM,33°F,31°F,92°%,E,6°mph,0°mph,29.56°in,0.0°in,Light Snow
2022-11-15,7:53 AM,34°F,31°F,89°%,ENE,6°mph,0°mph,29.55°in,0.0°in,Light Snow
2022-11-15,8:11 AM,34°F,31°F,89°%,ENE,7°mph,0°mph,29.54°in,0.0°in,Light Snow
2022-11-15,8:53 AM,34°F,31°F,89°%,ESE,8°mph,0°mph,29.54°in,0.0°in,Light Snow
2022-11-15,9:11 AM,34°F,31°F,89°%,E,9°mph,0°mph,29.54°in,0.0°in,Light Snow
2022-11-15,9:50 AM,34°F,30°F,87°%,ESE,10°mph,0°mph,29.54°in,0.0°in,Light Snow
2022-11-15,9:53 AM,34°F,31°F,89°%,SE,9°mph,0°mph,29.54°in,0.0°in,Light Snow
2022-11-15,10:37 AM,34°F,32°F,92°%,SE,6°mph,0°mph,29.53°in,0.0°in,Light Snow
2022-11-15,10:53 AM,35°F,31°F,85°%,SE,7°mph,0°mph,29.53°in,0.0°in,Light Snow
2022-11-15,11:39 AM,34°F,32°F,92°%,VAR,5°mph,0°mph,29.52°in,0.0°in,Light Snow
2022-11-15,11:48 AM,34°F,34°F,100°%,ESE,5°mph,0°mph,29.51°in,0.0°in,Light Snow
2022-11-15,11:53 AM,35°F,32°F,89°%,ESE,5°mph,0°mph,29.51°in,0.0°in,Light Snow
2022-11-15,12:20 PM,35°F,32°F,89°%,ESE,7°mph,0°mph,29.50°in,0.0°in,Light Snow
2022-11-15,12:53 PM,36°F,33°F,89°%,E,6°mph,0°mph,29.48°in,0.0°in,Light Snow
2022-11-15,1:53 PM,37°F,32°F,82°%,E,5°mph,0°mph,29.45°in,0.0°in,Light Snow
2022-11-15,2:17 PM,37°F,32°F,82°%,ENE,6°mph,0°mph,29.45°in,0.0°in,Wintry Mix
2022-11-15,2:53 PM,37°F,32°F,82°%,NE,5°mph,0°mph,29.44°in,0.0°in,Wintry Mix
2022-11-15,3:53 PM,37°F,32°F,82°%,CALM,0°mph,0°mph,29.44°in,0.0°in,Wintry Mix
2022-11-15,4:15 PM,37°F,32°F,82°%,CALM,0°mph,0°mph,29.44°in,0.0°in,Light Rain
2022-11-15,4:53 PM,37°F,32°F,82°%,NNW,3°mph,0°mph,29.44°in,0.0°in,Light Rain
2022-11-15,5:21 PM,37°F,32°F,82°%,CALM,0°mph,0°mph,29.44°in,0.0°in,Wintry Mix
2022-11-15,5:53 PM,36°F,33°F,89°%,WNW,6°mph,0°mph,29.43°in,0.0°in,Wintry Mix
2022-11-15,6:53 PM,36°F,32°F,86°%,W,8°mph,0°mph,29.44°in,0.0°in,Wintry Mix
2022-11-15,7:53 PM,35°F,32°F,89°%,W,6°mph,0°mph,29.44°in,0.0°in,Wintry Mix
2022-11-15,8:00 PM,35°F,32°F,89°%,W,8°mph,0°mph,29.44°in,0.0°in,Wintry Mix
2022-11-15,8:08 PM,35°F,33°F,92°%,W,8°mph,0°mph,29.44°in,0.0°in,Wintry Mix
2022-11-15,8:53 PM,35°F,32°F,89°%,WNW,9°mph,0°mph,29.43°in,0.0°in,Light Snow
2022-11-15,9:53 PM,34°F,32°F,92°%,W,8°mph,0°mph,29.44°in,0.0°in,Light Snow
2022-11-15,10:53 PM,35°F,32°F,89°%,WNW,10°mph,0°mph,29.43°in,0.0°in,Light Snow
2022-11-15,11:34 PM,34°F,32°F,92°%,W,9°mph,0°mph,29.44°in,0.0°in,Wintry Mix
2022-11-15,11:53 PM,35°F,31°F,85°%,W,12°mph,0°mph,29.43°in,0.0°in,Cloudy
2022-11-15,12:53 AM,34°F,30°F,85°%,WNW,8°mph,0°mph,29.43°in,0.0°in,Cloudy
2022-11-16,1:53 AM,34°F,28°F,79°%,W,10°mph,0°mph,29.43°in,0.0°in,Cloudy
2022-11-16,2:53 AM,34°F,29°F,82°%,W,13°mph,18°mph,29.44°in,0.0°in,Cloudy
2022-11-16,3:53 AM,34°F,28°F,79°%,W,10°mph,0°mph,29.44°in,0.0°in,Cloudy
2022-11-16,4:46 AM,34°F,29°F,82°%,W,12°mph,0°mph,29.43°in,0.0°in,Cloudy
2022-11-16,4:53 AM,34°F,29°F,82°%,WNW,9°mph,0°mph,29.43°in,0.0°in,Cloudy
2022-11-16,5:53 AM,34°F,30°F,85°%,W,12°mph,0°mph,29.43°in,0.0°in,Cloudy
2022-11-16,6:31 AM,34°F,30°F,85°%,W,9°mph,0°mph,29.43°in,0.0°in,Light Snow
2022-11-16,6:53 AM,34°F,29°F,82°%,W,13°mph,0°mph,29.43°in,0.0°in,Light Snow
2022-11-16,7:53 AM,34°F,29°F,82°%,W,12°mph,0°mph,29.43°in,0.0°in,Light Snow
2022-11-16,8:53 AM,34°F,29°F,82°%,W,9°mph,20°mph,29.44°in,0.0°in,Light Snow
2022-11-16,9:53 AM,34°F,30°F,85°%,W,9°mph,0°mph,29.43°in,0.0°in,Light Snow
2022-11-16,10:53 AM,34°F,30°F,85°%,W,13°mph,0°mph,29.44°in,0.0°in,Light Snow
2022-11-16,11:43 AM,34°F,31°F,89°%,W,10°mph,0°mph,29.43°in,0.0°in,Light Snow
2022-11-16,11:53 AM,34°F,31°F,89°%,W,10°mph,0°mph,29.43°in,0.0°in,Light Snow
2022-11-16,12:40 PM,35°F,31°F,85°%,W,13°mph,0°mph,29.41°in,0.0°in,Light Snow
2022-11-16,12:53 PM,35°F,31°F,85°%,W,14°mph,0°mph,29.40°in,0.0°in,Light Snow
2022-11-16,1:14 PM,35°F,31°F,85°%,W,12°mph,0°mph,29.40°in,0.0°in,Light Snow
2022-11-16,1:53 PM,35°F,32°F,89°%,W,13°mph,0°mph,29.39°in,0.0°in,Light Snow
2022-11-16,2:17 PM,35°F,32°F,89°%,W,9°mph,0°mph,29.39°in,0.0°in,Light Snow
2022-11-16,2:37 PM,35°F,32°F,89°%,W,10°mph,0°mph,29.39°in,0.0°in,Light Snow
2022-11-16,2:53 PM,34°F,32°F,92°%,W,9°mph,0°mph,29.39°in,0.0°in,Light Snow
2022-11-16,2:58 PM,35°F,32°F,89°%,W,12°mph,0°mph,29.39°in,0.0°in,Light Snow
2022-11-16,3:53 PM,35°F,32°F,89°%,W,7°mph,0°mph,29.39°in,0.0°in,Light Snow
2022-11-16,4:09 PM,35°F,32°F,89°%,WNW,12°mph,0°mph,29.39°in,0.0°in,Light Snow
2022-11-16,4:15 PM,34°F,31°F,89°%,WNW,9°mph,0°mph,29.39°in,0.0°in,Light Snow
2022-11-16,4:23 PM,34°F,31°F,89°%,NW,9°mph,0°mph,29.40°in,0.0°in,Light Snow
2022-11-16,4:40 PM,35°F,32°F,89°%,NW,7°mph,0°mph,29.40°in,0.0°in,Light Snow
2022-11-16,4:53 PM,35°F,32°F,89°%,NW,9°mph,0°mph,29.40°in,0.0°in,Light Snow
2022-11-16,5:00 PM,35°F,31°F,85°%,NW,9°mph,0°mph,29.40°in,0.0°in,Light Snow
2022-11-16,5:35 PM,34°F,31°F,89°%,NW,10°mph,0°mph,29.41°in,0.0°in,Light Snow
2022-11-16,5:53 PM,35°F,31°F,85°%,NW,9°mph,0°mph,29.42°in,0.0°in,Light Snow
2022-11-16,6:17 PM,34°F,30°F,85°%,WNW,9°mph,0°mph,29.42°in,0.0°in,Light Snow
2022-11-16,6:43 PM,34°F,30°F,85°%,NW,12°mph,0°mph,29.43°in,0.0°in,Light Snow
2022-11-16,6:53 PM,34°F,29°F,82°%,NW,10°mph,0°mph,29.43°in,0.0°in,Light Snow
2022-11-16,7:05 PM,34°F,30°F,85°%,WNW,9°mph,0°mph,29.44°in,0.0°in,Cloudy
2022-11-16,7:53 PM,34°F,29°F,82°%,NW,12°mph,0°mph,29.44°in,0.0°in,Cloudy
2022-11-16,8:53 PM,33°F,25°F,72°%,NW,14°mph,0°mph,29.45°in,0.0°in,Mostly Cloudy
2022-11-16,9:10 PM,33°F,25°F,72°%,NW,10°mph,0°mph,29.45°in,0.0°in,Fair
2022-11-16,9:53 PM,32°F,25°F,75°%,W,7°mph,0°mph,29.46°in,0.0°in,Partly Cloudy
2022-11-16,10:53 PM,32°F,28°F,85°%,WNW,7°mph,0°mph,29.47°in,0.0°in,Mostly Cloudy
2022-11-16,11:00 PM,32°F,27°F,82°%,WNW,7°mph,0°mph,29.47°in,0.0°in,Mostly Cloudy
2022-11-16,11:53 PM,33°F,27°F,78°%,W,9°mph,0°mph,29.47°in,0.0°in,Mostly Cloudy
2022-11-16,12:43 AM,33°F,27°F,78°%,WNW,13°mph,0°mph,29.47°in,0.0°in,Cloudy
2022-11-16,12:53 AM,33°F,27°F,78°%,W,13°mph,0°mph,29.47°in,0.0°in,Cloudy
2022-11-17,1:53 AM,32°F,27°F,82°%,W,13°mph,0°mph,29.48°in,0.0°in,Mostly Cloudy
2022-11-17,2:53 AM,32°F,26°F,79°%,W,12°mph,0°mph,29.47°in,0.0°in,Cloudy
2022-11-17,3:53 AM,32°F,26°F,79°%,W,12°mph,0°mph,29.47°in,0.0°in,Cloudy
2022-11-17,4:46 AM,32°F,26°F,79°%,WSW,12°mph,0°mph,29.47°in,0.0°in,Cloudy
2022-11-17,4:53 AM,32°F,26°F,79°%,WSW,12°mph,0°mph,29.47°in,0.0°in,Cloudy
2022-11-17,5:37 AM,31°F,25°F,79°%,W,15°mph,0°mph,29.47°in,0.0°in,Light Snow
2022-11-17,5:53 AM,31°F,25°F,79°%,WSW,13°mph,0°mph,29.47°in,0.0°in,Light Snow
2022-11-17,6:48 AM,30°F,25°F,80°%,WSW,13°mph,0°mph,29.47°in,0.0°in,Light Snow
2022-11-17,6:53 AM,30°F,25°F,82°%,WSW,13°mph,0°mph,29.47°in,0.0°in,Light Snow
2022-11-17,7:53 AM,30°F,25°F,82°%,WSW,16°mph,0°mph,29.47°in,0.0°in,Light Snow
2022-11-17,8:53 AM,29°F,25°F,85°%,W,13°mph,22°mph,29.48°in,0.0°in,Light Snow
2022-11-17,9:41 AM,30°F,24°F,79°%,SW,14°mph,0°mph,29.48°in,0.0°in,Mostly Cloudy
2022-11-17,9:53 AM,30°F,23°F,75°%,WSW,17°mph,26°mph,29.49°in,0.0°in,Mostly Cloudy
2022-11-17,10:53 AM,29°F,19°F,67°%,WSW,16°mph,29°mph,29.49°in,0.0°in,Mostly Cloudy
2022-11-17,11:08 AM,30°F,20°F,66°%,SW,15°mph,24°mph,29.47°in,0.0°in,Mostly Cloudy
2022-11-17,11:53 AM,31°F,21°F,67°%,WSW,15°mph,26°mph,29.47°in,0.0°in,Mostly Cloudy
2022-11-17,12:53 PM,32°F,22°F,66°%,WSW,17°mph,0°mph,29.45°in,0.0°in,Cloudy
2022-11-17,1:53 PM,33°F,22°F,64°%,WSW,17°mph,28°mph,29.41°in,0.0°in,Cloudy
2022-11-17,2:53 PM,34°F,23°F,64°%,WSW,18°mph,28°mph,29.41°in,0.0°in,Cloudy
2022-11-17,3:53 PM,33°F,22°F,64°%,W,23°mph,37°mph,29.41°in,0.0°in,Cloudy / Windy
2022-11-17,4:24 PM,33°F,22°F,64°%,W,15°mph,24°mph,29.41°in,0.0°in,Cloudy
2022-11-17,4:42 PM,33°F,23°F,66°%,WSW,18°mph,31°mph,29.41°in,0.0°in,Light Snow
2022-11-17,4:49 PM,34°F,23°F,65°%,W,22°mph,33°mph,29.41°in,0.0°in,Light Snow / Windy
2022-11-17,4:53 PM,32°F,24°F,73°%,W,21°mph,36°mph,29.42°in,0.0°in,Light Snow / Windy
2022-11-17,4:57 PM,32°F,25°F,75°%,W,18°mph,36°mph,29.42°in,0.0°in,Snow
2022-11-17,5:01 PM,31°F,25°F,79°%,W,15°mph,30°mph,29.42°in,0.0°in,Light Snow
2022-11-17,5:10 PM,31°F,26°F,82°%,W,13°mph,23°mph,29.42°in,0.0°in,Light Snow
2022-11-17,5:19 PM,32°F,25°F,75°%,W,13°mph,21°mph,29.42°in,0.0°in,Cloudy
2022-11-17,5:29 PM,32°F,23°F,69°%,W,15°mph,23°mph,29.42°in,0.0°in,Light Snow
2022-11-17,5:53 PM,32°F,23°F,69°%,WSW,17°mph,24°mph,29.41°in,0.0°in,Light Snow
2022-11-17,6:48 PM,32°F,25°F,75°%,WSW,18°mph,26°mph,29.41°in,0.0°in,Light Snow
2022-11-17,6:53 PM,32°F,24°F,73°%,WSW,18°mph,29°mph,29.41°in,0.0°in,Light Snow
2022-11-17,7:53 PM,32°F,23°F,69°%,W,16°mph,0°mph,29.42°in,0.0°in,Light Snow
2022-11-17,8:09 PM,33°F,22°F,64°%,W,15°mph,26°mph,29.42°in,0.0°in,Cloudy
2022-11-17,8:40 PM,33°F,20°F,59°%,W,16°mph,31°mph,29.43°in,0.0°in,Light Snow
2022-11-17,8:53 PM,32°F,19°F,59°%,WNW,20°mph,30°mph,29.43°in,0.0°in,Light Snow
2022-11-17,9:12 PM,32°F,18°F,56°%,W,23°mph,32°mph,29.43°in,0.0°in,Mostly Cloudy / Windy
2022-11-17,9:53 PM,31°F,15°F,52°%,W,15°mph,0°mph,29.44°in,0.0°in,Mostly Cloudy
2022-11-17,10:53 PM,31°F,18°F,59°%,W,15°mph,24°mph,29.44°in,0.0°in,Light Snow
2022-11-17,11:53 PM,30°F,21°F,69°%,W,15°mph,24°mph,29.43°in,0.0°in,Light Snow
2022-11-17,12:11 AM,30°F,20°F,66°%,W,14°mph,23°mph,29.43°in,0.0°in,Cloudy
2022-11-17,12:27 AM,30°F,20°F,66°%,W,13°mph,0°mph,29.43°in,0.0°in,Light Snow
2022-11-17,12:53 AM,30°F,21°F,69°%,W,14°mph,0°mph,29.43°in,0.0°in,Light Snow
2022-11-18,1:35 AM,30°F,18°F,61°%,W,16°mph,24°mph,29.42°in,0.0°in,Cloudy
2022-11-18,1:53 AM,30°F,17°F,59°%,W,14°mph,24°mph,29.42°in,0.0°in,Cloudy
2022-11-18,2:53 AM,29°F,19°F,67°%,W,10°mph,0°mph,29.42°in,0.0°in,Cloudy
2022-11-18,3:14 AM,28°F,22°F,78°%,W,16°mph,24°mph,29.42°in,0.0°in,Light Snow
2022-11-18,3:21 AM,27°F,23°F,85°%,W,9°mph,21°mph,29.42°in,0.0°in,Light Snow
2022-11-18,3:37 AM,27°F,24°F,89°%,W,10°mph,23°mph,29.42°in,0.0°in,Snow
2022-11-18,3:44 AM,27°F,24°F,89°%,W,10°mph,0°mph,29.42°in,0.0°in,Light Snow
2022-11-18,3:53 AM,27°F,24°F,89°%,WNW,9°mph,0°mph,29.42°in,0.0°in,Light Snow
2022-11-18,4:11 AM,27°F,24°F,89°%,WNW,12°mph,20°mph,29.42°in,0.0°in,Light Snow
2022-11-18,4:26 AM,27°F,23°F,85°%,W,14°mph,0°mph,29.42°in,0.0°in,Light Snow
2022-11-18,4:53 AM,27°F,22°F,81°%,W,13°mph,0°mph,29.42°in,0.0°in,Light Snow
2022-11-18,5:20 AM,27°F,19°F,72°%,W,14°mph,24°mph,29.43°in,0.0°in,Light Snow
2022-11-18,5:53 AM,27°F,18°F,69°%,W,12°mph,0°mph,29.43°in,0.0°in,Light Snow
2022-11-18,6:53 AM,27°F,18°F,69°%,W,15°mph,25°mph,29.44°in,0.0°in,Light Snow
2022-11-18,7:28 AM,26°F,18°F,71°%,W,17°mph,29°mph,29.44°in,0.0°in,Light Snow
2022-11-18,7:53 AM,26°F,18°F,71°%,W,18°mph,25°mph,29.45°in,0.0°in,Cloudy
2022-11-18,8:53 AM,26°F,18°F,71°%,W,17°mph,26°mph,29.46°in,0.0°in,Cloudy
2022-11-18,9:53 AM,26°F,17°F,69°%,W,22°mph,31°mph,29.48°in,0.0°in,Cloudy / Windy
2022-11-18,10:53 AM,26°F,16°F,66°%,W,16°mph,28°mph,29.50°in,0.0°in,Cloudy
2022-11-18,11:53 AM,26°F,14°F,60°%,W,16°mph,35°mph,29.51°in,0.0°in,Mostly Cloudy
2022-11-18,12:13 PM,25°F,16°F,69°%,W,14°mph,32°mph,29.51°in,0.0°in,Light Snow
2022-11-18,12:53 PM,26°F,15°F,63°%,W,13°mph,26°mph,29.50°in,0.0°in,Light Snow
2022-11-18,1:46 PM,26°F,14°F,60°%,W,16°mph,29°mph,29.50°in,0.0°in,Light Snow
2022-11-18,1:53 PM,26°F,15°F,63°%,W,18°mph,30°mph,29.50°in,0.0°in,Light Snow
2022-11-18,2:53 PM,26°F,14°F,60°%,W,20°mph,32°mph,29.50°in,0.0°in,Light Snow
2022-11-18,3:53 PM,25°F,14°F,63°%,W,21°mph,29°mph,29.50°in,0.0°in,Light Snow / Windy
2022-11-18,4:53 PM,24°F,13°F,62°%,W,20°mph,29°mph,29.51°in,0.0°in,Light Snow
2022-11-18,5:20 PM,23°F,14°F,68°%,W,17°mph,29°mph,29.51°in,0.0°in,Light Snow
2022-11-18,5:53 PM,23°F,14°F,68°%,W,18°mph,28°mph,29.51°in,0.0°in,Light Snow
2022-11-18,6:29 PM,22°F,13°F,68°%,W,17°mph,26°mph,29.51°in,0.0°in,Light Snow
2022-11-18,6:53 PM,22°F,12°F,66°%,WSW,14°mph,25°mph,29.52°in,0.0°in,Mostly Cloudy
2022-11-18,7:53 PM,22°F,12°F,66°%,WSW,17°mph,28°mph,29.52°in,0.0°in,Light Snow
2022-11-18,8:53 PM,21°F,12°F,68°%,WSW,20°mph,29°mph,29.52°in,0.0°in,Light Snow
2022-11-18,9:53 PM,21°F,12°F,68°%,WSW,17°mph,25°mph,29.51°in,0.0°in,Light Snow
2022-11-18,10:35 PM,21°F,12°F,68°%,WSW,16°mph,0°mph,29.50°in,0.0°in,Mostly Cloudy
2022-11-18,10:53 PM,21°F,12°F,68°%,WSW,14°mph,0°mph,29.50°in,0.0°in,Mostly Cloudy
2022-11-18,11:34 PM,22°F,12°F,66°%,WSW,16°mph,23°mph,29.49°in,0.0°in,Light Snow
2022-11-18,11:53 PM,21°F,13°F,71°%,WSW,18°mph,25°mph,29.49°in,0.0°in,Light Snow
2022-11-18,12:25 AM,21°F,14°F,74°%,WSW,16°mph,26°mph,29.48°in,0.0°in,Light Snow
2022-11-18,12:53 AM,21°F,14°F,74°%,WSW,15°mph,0°mph,29.48°in,0.0°in,Light Snow
2022-11-19,1:53 AM,22°F,12°F,66°%,WSW,16°mph,25°mph,29.46°in,0.0°in,Light Snow
2022-11-19,2:35 AM,22°F,9°F,58°%,W,16°mph,28°mph,29.45°in,0.0°in,Mostly Cloudy
2022-11-19,2:53 AM,21°F,8°F,57°%,WSW,21°mph,29°mph,29.46°in,0.0°in,Mostly Cloudy / Windy
2022-11-19,3:53 AM,20°F,8°F,60°%,WSW,16°mph,28°mph,29.44°in,0.0°in,Fair
2022-11-19,4:53 AM,20°F,9°F,62°%,SW,16°mph,0°mph,29.41°in,0.0°in,Mostly Cloudy
2022-11-19,5:53 AM,20°F,10°F,65°%,SSW,13°mph,22°mph,29.39°in,0.0°in,Cloudy
2022-11-19,6:53 AM,20°F,10°F,65°%,SSW,17°mph,31°mph,29.36°in,0.0°in,Cloudy
2022-11-19,7:53 AM,20°F,10°F,65°%,S,14°mph,0°mph,29.33°in,0.0°in,Mostly Cloudy
2022-11-19,8:53 AM,20°F,10°F,65°%,SW,17°mph,26°mph,29.33°in,0.0°in,Mostly Cloudy
2022-11-19,9:53 AM,23°F,10°F,58°%,WSW,18°mph,31°mph,29.33°in,0.0°in,Mostly Cloudy
2022-11-19,10:53 AM,24°F,12°F,60°%,WSW,24°mph,33°mph,29.32°in,0.0°in,Cloudy / Windy
2022-11-19,11:53 AM,25°F,14°F,63°%,W,18°mph,33°mph,29.32°in,0.0°in,Cloudy
2022-11-19,12:33 PM,26°F,15°F,63°%,W,17°mph,29°mph,29.31°in,0.0°in,Light Snow
2022-11-19,12:53 PM,26°F,15°F,63°%,W,15°mph,26°mph,29.31°in,0.0°in,Light Snow
2022-11-19,1:53 PM,27°F,14°F,58°%,W,15°mph,28°mph,29.31°in,0.0°in,Light Snow
2022-11-19,2:06 PM,26°F,15°F,63°%,W,18°mph,32°mph,29.31°in,0.0°in,Light Snow
2022-11-19,2:13 PM,26°F,17°F,69°%,W,15°mph,29°mph,29.31°in,0.0°in,Light Snow
2022-11-19,2:19 PM,26°F,16°F,66°%,W,17°mph,26°mph,29.32°in,0.0°in,Light Snow
2022-11-19,2:22 PM,26°F,16°F,66°%,WNW,17°mph,26°mph,29.32°in,0.0°in,Light Snow
2022-11-19,2:33 PM,24°F,19°F,81°%,W,14°mph,26°mph,29.32°in,0.0°in,Light Snow
2022-11-19,2:43 PM,26°F,17°F,69°%,W,13°mph,22°mph,29.33°in,0.0°in,Light Snow
2022-11-19,2:53 PM,25°F,17°F,72°%,W,17°mph,28°mph,29.33°in,0.0°in,Light Snow
2022-11-19,3:27 PM,26°F,13°F,58°%,W,20°mph,33°mph,29.35°in,0.0°in,Mostly Cloudy
2022-11-19,3:36 PM,26°F,12°F,55°%,WNW,25°mph,37°mph,29.35°in,0.0°in,Light Snow / Windy
2022-11-19,3:53 PM,26°F,13°F,58°%,W,22°mph,31°mph,29.35°in,0.0°in,Light Snow / Windy
2022-11-19,4:06 PM,26°F,11°F,53°%,W,17°mph,32°mph,29.36°in,0.0°in,Mostly Cloudy
2022-11-19,4:53 PM,26°F,11°F,53°%,,0°mph,0°mph,29.39°in,0.0°in,Mostly Cloudy
2022-11-19,5:53 PM,24°F,10°F,55°%,W,16°mph,29°mph,29.43°in,0.0°in,Partly Cloudy
